Wall time,Step,Value
1600339259.6662314,0,0.0
1600339374.7047942,1,0.0
1600339491.717747,2,0.0
1600339610.5418763,3,0.0
1600339729.7003267,4,0.0
1600339853.5867379,5,0.0
1600339974.3763223,6,0.0
1600340096.374884,7,0.0
1600340216.0832796,8,0.0
1600340338.4349244,9,0.0
1600340456.8407173,10,0.0
1600340582.275397,11,0.0
1600340704.7616372,12,0.0
1600340829.209665,13,0.0
1600340951.106319,14,0.0
1600341070.8342857,15,0.0
1600341190.0996747,16,0.0
1600341313.2195907,17,0.0
1600341431.789187,18,0.0
1600341555.1455622,19,0.0
1600341673.0633688,20,0.0
1600341794.0858378,21,0.0
1600341916.400247,22,0.0
1600342035.6607153,23,0.0
1600342158.6495557,24,0.0
1600342280.213541,25,0.0
1600342404.18419,26,0.0
1600342526.512844,27,0.0
1600342647.4194865,28,0.0
1600342766.478563,29,0.0
1600342888.090056,30,0.0
1600343011.6770542,31,0.0
1600343134.8246114,32,0.0
1600343255.0092735,33,0.0
1600343381.1241307,34,0.0
1600343508.3778124,35,0.0
1600343634.7492568,36,0.0
1600343754.9028413,37,0.0
1600343874.4064782,38,0.0
1600343995.8351514,39,0.0
1600344121.1226408,40,0.0
1600344243.1117113,41,0.0
1600344365.3446367,42,0.0
1600344418.036087,43,0.602734386920929
1600344538.4871004,44,0.0
1600344660.3355355,45,0.0
1600344780.3272738,46,0.0
1600344900.0784264,47,0.0
1600345020.785689,48,0.0
1600345142.528146,49,0.0
1600345267.9376645,50,0.0
1600345389.451979,51,0.0
1600345507.6361973,52,0.0
1600345626.850905,53,0.0
1600345749.508145,54,0.0
1600345869.4404874,55,0.0
1600345994.3717382,56,0.0
1600346114.3910594,57,0.0
1600346232.297171,58,0.0
1600346354.0309596,59,0.0
1600346471.3344011,60,0.0
1600346593.266751,61,0.0
1600346717.2118993,62,0.0
1600346840.868408,63,0.0
1600346960.784711,64,0.0
1600347084.0350113,65,0.0
1600347206.2811222,66,0.0
1600347324.9736793,67,0.0
1600347447.7547126,68,0.0
1600347570.8306365,69,0.0
1600347693.4646516,70,0.0
1600347812.3381753,71,0.0
1600347929.8629663,72,0.0
1600348052.965753,73,0.0
1600348171.6856976,74,0.0
1600348291.8913112,75,0.0
1600348410.3521032,76,0.0
1600348532.2040396,77,0.0
1600348653.3469648,78,0.0
1600348773.909495,79,0.0
1600348894.3919532,80,0.0
1600349016.2497969,81,0.0
1600349136.5006175,82,0.0
1600349257.5653028,83,0.0
1600349376.1525972,84,0.0
1600349495.519197,85,0.0
1600349615.1413765,86,0.0
1600349735.964596,87,0.0
1600349856.0856586,88,0.0
1600349975.644653,89,0.0
1600350097.6596782,90,0.0
1600350218.428898,91,0.0
1600350337.753712,92,0.0
1600350456.6626837,93,0.0
1600350580.490832,94,0.0
1600350703.726003,95,0.0
1600350759.9290888,96,0.5570312738418579
1600350882.885402,97,0.0
1600351003.0481522,98,0.0
1600351120.3481474,99,0.0
1600351238.6707726,100,0.0
1600351359.4524384,101,0.0
1600351478.4659016,102,0.0
1600351598.7123606,103,0.0
1600351717.78724,104,0.0
1600351836.6066003,105,0.0
1600351957.6532547,106,0.0
1600352078.6953416,107,0.0
1600352196.6297653,108,0.0
1600352317.5742424,109,0.0
1600352435.434454,110,0.0
1600352557.4764125,111,0.0
1600352679.2082782,112,0.0
1600352800.3714457,113,0.0
1600352926.114703,114,0.0
1600353048.348564,115,0.0
1600353168.3055477,116,0.0
1600353289.8476303,117,0.0
1600353407.3616252,118,0.0
1600353527.323208,119,0.0
1600353644.5044937,120,0.0
1600353767.3581274,121,0.0
1600353889.778782,122,0.0
1600354007.90944,123,0.0
1600354129.3907535,124,0.0
1600354248.1204836,125,0.0
1600354368.2575371,126,0.0
1600354486.0922258,127,0.0
1600354608.3687918,128,0.0
1600354728.5466955,129,0.0
1600354849.3780797,130,0.0
1600354969.4483192,131,0.0
1600355091.552053,132,0.0
1600355214.0045822,133,0.0
1600355336.664197,134,0.0
1600355462.1016986,135,0.0
1600355578.2817523,136,0.0
1600355699.2480729,137,0.0
1600355823.1958091,138,0.0
1600355945.9535406,139,0.0
1600356069.9496863,140,0.0
1600356189.9372783,141,0.0
1600356310.6306326,142,0.0
1600356431.8593898,143,0.0
1600356552.8298442,144,0.0
1600356672.9241295,145,0.0
1600356787.741911,146,0.0
1600356905.6584299,147,0.0
1600357024.1871305,148,0.0
1600357144.4979615,149,0.0
1600357264.8575728,150,0.0
1600357385.4889362,151,0.0
1600357507.3167412,152,0.0
1600357630.4910185,153,0.0
1600357755.1373086,154,0.0
1600357874.0047107,155,0.0
1600357991.722434,156,0.0
1600358112.0202067,157,0.0
1600358230.8749359,158,0.0
1600358351.8093357,159,0.0
1600358473.969435,160,0.0
1600358595.3722107,161,0.0
1600358712.8714626,162,0.0
1600358832.3926992,163,0.0
1600358953.9069903,164,0.0
1600359073.7651436,165,0.0
1600359191.5830941,166,0.0
1600359312.7305298,167,0.0
1600359431.5622442,168,0.0
1600359556.63209,169,0.0
1600359675.2705617,170,0.0
1600359792.6170576,171,0.11406250298023224
1600359916.2958868,172,0.0
1600360037.9864945,173,0.0
1600360156.0920243,174,0.0
1600360279.2094793,175,0.0
1600360401.3856714,176,0.0
1600360523.2850163,177,0.0
1600360644.3540866,178,0.0
1600360769.438348,179,0.0
1600360889.5824633,180,0.0
1600361009.0870574,181,0.0
1600361134.7966604,182,0.0
1600361255.6378694,183,0.0
1600361382.3924797,184,0.0
1600361498.0891113,185,0.0
1600361618.914152,186,0.0
1600361742.1531441,187,0.0
1600361860.527343,188,0.0
1600361978.1131692,189,0.0
1600362096.9579766,190,0.0
1600362220.7444196,191,0.0
1600362340.8723686,192,0.0
1600362459.299474,193,0.0
1600362579.402931,194,0.0
1600362698.671161,195,0.0
1600362816.6965709,196,0.0
1600362938.2238693,197,0.0
1600363056.4294164,198,0.0
1600363178.6471398,199,0.0
1600363299.6632018,200,0.0
1600363421.508142,201,0.0
1600363541.9817705,202,0.0
1600363662.4591322,203,0.0
1600363789.6450331,204,0.0
1600363909.4580379,205,0.0
1600364033.9953291,206,0.0
1600364153.9744883,207,0.0
1600364278.580228,208,0.0
1600364403.5122447,209,0.0
1600364522.5640478,210,0.0
1600364640.9635634,211,0.0
1600364763.5375977,212,0.0
1600364883.296768,213,0.0
1600365005.7718072,214,0.0
1600365132.0221825,215,0.0
1600365249.9468565,216,0.0
1600365369.5067363,217,0.0
1600365492.9812286,218,0.0
1600365621.0278072,219,0.0
1600365739.2429175,220,0.0
1600365862.166336,221,0.0
1600365983.1134925,222,0.0
1600366099.2516787,223,0.138671875
1600366220.0470703,224,0.0
1600366340.9816134,225,0.0
1600366459.4238942,226,0.0
1600366579.8503642,227,0.0
1600366701.758077,228,0.0
1600366824.7074118,229,0.0
1600366852.7263272,230,0.7855468988418579
1600366969.6784017,231,0.0
1600367090.969454,232,0.0
1600367208.661442,233,0.0
1600367326.3095925,234,0.0
1600367446.5024836,235,0.0
1600367567.8918185,236,0.0
1600367689.5809982,237,0.0
1600367808.0400345,238,0.0
1600367928.9486513,239,0.0
1600368046.107227,240,0.0
1600368165.2531986,241,0.0
1600368289.0001493,242,0.0
1600368411.7311082,243,0.0
1600368530.3739839,244,0.0
1600368652.2413583,245,0.0
1600368771.0190732,246,0.0
1600368893.7745292,247,0.0
1600369012.5612411,248,0.0
1600369137.426007,249,0.0
1600369256.5577157,250,0.0
1600369379.317784,251,0.0
1600369503.551059,252,0.0
1600369625.507269,253,0.0
1600369744.5598638,254,0.0
1600369861.4659357,255,0.0
1600369983.2702863,256,0.0
1600370107.518569,257,0.0
1600370224.2453687,258,0.0
1600370343.7979634,259,0.0
1600370462.9455752,260,0.0
1600370583.6234517,261,0.0
1600370708.1089716,262,0.0
1600370830.1593952,263,0.0
1600370948.6112,264,0.0
1600371071.2539954,265,0.0
1600371193.605122,266,0.0
1600371219.505461,267,0.8031250238418579
1600371342.930056,268,0.0
1600371463.857043,269,0.0
1600371585.3555286,270,0.0
1600371708.5480568,271,0.0
1600371832.072591,272,0.0
1600371953.1793885,273,0.0
1600372072.728633,274,0.0
1600372198.967092,275,0.0
1600372317.6103077,276,0.0
1600372440.3205287,277,0.0
