Wall time,Step,Value
1600454994.7140107,115,0.0
1600455116.0477903,116,0.0
1600455232.4351318,117,0.0
1600455347.9727933,118,0.0
1600455468.214074,119,0.0
1600455587.8351839,120,0.0
1600455709.6582992,121,0.0
1600455828.453307,122,0.0
1600455949.3290787,123,0.0
1600456070.88057,124,0.0
1600456193.5859954,125,0.0
1600456317.721511,126,0.0
1600456437.589301,127,0.0
1600456551.7345424,128,0.0
1600456669.5724423,129,0.0
1600456786.0223668,130,0.0
1600456905.7782364,131,0.0
1600457026.522253,132,0.0
1600457144.9679148,133,0.0
1600457261.7590961,134,0.0
1600457384.0755808,135,0.0
1600457503.6482248,136,0.0
1600457621.54955,137,0.0
1600457738.5746238,138,0.0
1600457858.3683624,139,0.0
1600457976.8786871,140,0.0
1600458096.79026,141,0.0
1600458216.8235214,142,0.0
1600458336.376871,143,0.0
1600458456.353706,144,0.0
1600458576.6276994,145,0.0
1600458698.6440332,146,0.0
1600458817.658352,147,0.0
1600458936.443395,148,0.0
1600459060.5927765,149,0.0
1600459178.8560796,150,0.0
1600459294.9078763,151,0.0
1600459412.9230626,152,0.0
1600459534.297388,153,0.0
1600459655.2402158,154,0.0
1600459780.2050252,155,0.0
1600459900.1856794,156,0.0
1600460015.976282,157,0.0
1600460128.7803464,158,0.0
1600460247.916762,159,0.0
1600460367.9074976,160,0.0
1600460488.8600268,161,0.0
1600460607.1444356,162,0.0
1600460728.947372,163,0.0
1600460845.3458962,164,0.0
1600460963.4169047,165,0.0
1600461079.6228986,166,0.0
1600461196.197965,167,0.0
1600461318.5078459,168,0.0
1600461435.7221625,169,0.0
1600461555.6409178,170,0.0
1600461736.7444391,171,0.0
1600461852.7670352,172,0.0
1600461977.411002,173,0.0
1600462108.1368513,174,0.0
1600462235.909743,175,0.0
1600462365.606098,176,0.0
1600462496.067625,177,0.0
1600462623.7994356,178,0.0
1600462747.0163422,179,0.0
1600462882.904042,180,0.0
1600463011.6252704,181,0.0
1600463143.6813018,182,0.0
1600463273.9591925,183,0.0
1600463411.0018804,184,0.0
1600463541.0739245,185,0.0
1600463588.5521855,186,0.6519531011581421
1600463722.6473808,187,0.0
1600463854.9963217,188,0.0
1600463985.1178873,189,0.0
1600464118.453921,190,0.0
1600464250.638412,191,0.0
1600464386.732838,192,0.0
1600464519.6753402,193,0.0
1600464657.6372387,194,0.0
1600464789.6614628,195,0.0
1600464918.8160064,196,0.0
