Wall time,Step,Value
1601474206.1699586,105,0.0
1601474270.979716,106,0.0
1601474313.5909472,107,0.4959999918937683
1601474377.1670153,108,0.0
1601474413.441557,109,0.703000009059906
1601474418.8710449,110,0.9100000262260437
1601474451.1557443,111,0.6579999923706055
1601474511.1947634,112,0.0
1601474592.3038971,113,0.0
1601474689.9186893,114,0.0
1601474790.4967046,115,0.0
1601474852.8011708,116,0.0
1601474913.1174598,117,0.0
1601474957.6284645,118,0.3790000081062317
1601475045.3815522,119,0.0
1601475119.5612643,120,0.0
1601475217.2415588,121,0.0
1601475308.8502145,122,0.0
1601475339.166177,123,0.0
1601475400.5849993,124,0.0
1601475408.8878052,125,0.9190000295639038
1601475409.319651,126,0.9909999966621399
1601475424.6357384,127,0.847000002861023
1601475425.0835147,128,0.9909999966621399
1601475425.7467403,129,0.9909999966621399
1601475543.2264495,130,0.0
1601475623.152799,131,0.0
1601475713.1543539,132,0.0
1601475822.445823,133,0.0
1601475900.9270358,134,0.0
1601475914.1935933,135,0.8019999861717224
1601475978.933025,136,0.0
1601475979.8595483,137,0.0
1601476048.1170905,138,0.0
1601476113.2504675,139,0.0
1601476197.7032247,140,0.0
1601476261.6843882,141,0.0
1601476373.291323,142,0.0
1601476373.7451105,143,0.0
1601476388.3769982,144,0.847000002861023
1601476472.4720316,145,0.0
1601476476.857309,146,0.9549999833106995
1601476553.4824839,147,0.0
1601476617.3385534,148,0.0
1601476701.5881948,149,0.0
1601476765.186192,150,0.0
1601476844.8283908,151,0.0
1601476907.064533,152,0.0
1601476971.6484818,153,0.0
1601477063.5094347,154,0.0
1601477124.4904265,155,0.0
1601477187.6377823,156,0.0
1601477253.6139286,157,0.0
1601477313.203325,158,0.0
1601477397.927357,159,0.0
1601477440.486632,160,0.0
1601477501.2820945,161,0.0
1601477589.9829435,162,0.0
1601477691.8164308,163,0.0
1601477782.6493027,164,0.0
1601477855.9493644,165,0.0
1601477928.665912,166,0.0
1601478034.8623989,167,0.0
1601478099.904043,168,0.0
1601478223.8552825,169,0.0
1601478286.3443108,170,0.41499999165534973
1601478373.1169724,171,0.0
1601478447.4961507,172,0.0
1601478519.1658392,173,0.0
1601478583.408114,174,0.0
1601478664.6994407,175,0.0
1601478741.107723,176,0.0
1601478804.4369445,177,0.0
1601478882.7992356,178,0.0
1601478974.7525275,179,0.0
1601479058.339543,180,0.0
1601479108.6891048,181,0.0
1601479181.0885751,182,0.0
1601479260.7208202,183,0.0
1601479338.1247625,184,0.0
1601479369.4520216,185,0.550000011920929
1601479429.3605654,186,0.0
1601479499.4453726,187,0.0
1601479557.9225688,188,0.4869999885559082
1601479634.9135053,189,0.0
1601479711.9434721,190,0.0
1601479789.6747046,191,0.0
1601479876.3556404,192,0.0
1601479882.6198952,193,0.9369999766349792
1601479954.1738605,194,0.0
1601480017.1659358,195,0.0
1601480078.6582842,196,0.0
1601480155.9436584,197,0.0
1601480216.8410006,198,0.0
1601480254.7147615,199,0.0
1601480317.4129894,200,0.0
1601480402.043764,201,0.0
1601480459.7583373,202,0.0
1601480518.199626,203,0.0
1601480578.0546463,204,0.0
1601480663.51677,205,0.0
1601480738.5272608,206,0.0
1601480840.9856093,207,0.0
1601480879.4971707,208,0.0
1601480879.934004,209,0.9909999966621399
1601480948.4848342,210,0.0
1601481040.7726445,211,0.0
1601481120.5872927,212,0.0
1601481214.6217492,213,0.0
1601481288.1439936,214,0.0
1601481359.0599344,215,0.0
1601481442.597194,216,0.0
1601481528.4596174,217,0.0
1601481609.1103516,218,0.0
1601481680.2397225,219,0.0
1601481751.022918,220,0.0
1601481769.8166811,221,0.8379999995231628
1601481842.481043,222,0.0
1601481933.8349137,223,0.0
1601482016.2351894,224,0.0
1601482040.986027,225,0.6489999890327454
1601482118.844212,226,0.0
1601482190.3136742,227,0.0
1601482197.8714724,228,0.8920000195503235
1601482284.6084187,229,0.0
1601482358.4264958,230,0.0
1601482438.3229947,231,0.0
1601482454.9703796,232,0.8109999895095825
1601482468.5151734,233,0.8019999861717224
1601482551.6444669,234,0.0
1601482557.391107,235,0.9190000295639038
1601482616.4635787,236,0.0
1601482629.26436,237,0.0
1601482633.768321,238,0.0
1601482634.4195812,239,0.0
1601482721.7477064,240,0.0
1601482783.8197832,241,0.0
1601482857.855019,242,0.0
1601482873.0100148,243,0.765999972820282
1601482971.6196065,244,0.0
1601482987.0554864,245,0.0
1601482987.6518922,246,0.0
1601483032.5249438,247,0.3160000145435333
1601483114.2080035,248,0.0
1601483196.0720437,249,0.0
1601483300.4026237,250,0.0
1601483422.8050935,251,0.0
1601483514.1963036,252,0.0
1601483583.3635793,253,0.0
1601483586.5929477,254,0.9639999866485596
1601483653.8748846,255,0.0
1601483658.042777,256,0.0
1601483748.6660051,257,0.0
1601483790.238878,258,0.0
1601483790.6068947,259,0.9909999966621399
1601483881.0748444,260,0.0
1601483899.9033997,261,0.0
1601483900.4260025,262,0.0
1601483901.118152,263,0.0
1601483941.945018,264,0.4779999852180481
1601484015.6890345,265,0.0
1601484087.013377,266,0.0
1601484166.297444,267,0.0
1601484256.7897966,268,0.0
1601484262.0347748,269,0.0
1601484337.094135,270,0.0
1601484397.670969,271,0.0
1601484486.7479088,272,0.0
1601484558.033811,273,0.0
1601484620.4387417,274,0.0
1601484620.9354136,275,0.0
1601484682.737212,276,0.0
1601484755.026987,277,0.0
1601484837.3434298,278,0.0
1601484894.2313628,279,0.0
1601484948.6518915,280,0.0
1601485044.992393,281,0.0
1601485146.6969576,282,0.0
1601485196.4863713,283,0.4690000116825104
1601485288.310917,284,0.0
1601485380.6636622,285,0.0
1601485386.1320837,286,0.9369999766349792
1601485386.5549264,287,0.0
1601485447.0038476,288,0.0
1601485542.5534346,289,0.0
1601485614.5341403,290,0.0
1601485684.998773,291,0.0
1601485804.8342547,292,0.0
1601485889.207773,293,0.0
1601485950.6445067,294,0.0
1601486049.7996097,295,0.0
1601486119.07786,296,0.0
1601486188.0443501,297,0.0
1601486200.7195437,298,0.8830000162124634
1601486258.7523904,299,0.0
1601486316.2718425,300,0.0
1601486375.5075016,301,0.0
1601486444.8627858,302,0.0
1601486501.3627565,303,0.0
1601486557.8366222,304,0.0
1601486619.4661746,305,0.0
1601486677.121394,306,0.0
1601486701.7405858,307,0.0
1601486782.8109102,308,0.0
1601486844.3075244,309,0.0
1601486950.3972602,310,0.0
1601487033.9286582,311,0.0
1601487124.1390245,312,0.0
1601487166.223386,313,0.0
1601487241.5131443,314,0.0
1601487313.6937487,315,0.0
1601487380.17586,316,0.0
1601487448.665793,317,0.0
1601487449.2273366,318,0.0
1601487462.7621126,319,0.0
1601487521.1887014,320,0.0
